RULE	POSITIVE_EXAMPLE	ENTITIES	RELATIONS
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Madonna_(entertainer)> <created> <I'm_Going_to_Tell_You_a_Secret> <Madonna_(entertainer)> <produced> <I'm_Going_to_Tell_You_a_Secret> => <Madonna_(entertainer)> <actedIn> <I'm_Going_to_Tell_You_a_Secret>	<I'm_Going_to_Tell_You_a_Secret> <Madonna_(entertainer)>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Rodney_Dangerfield> <created> <Rover_Dangerfield> <Rodney_Dangerfield> <produced> <Rover_Dangerfield> => <Rodney_Dangerfield> <actedIn> <Rover_Dangerfield>	<Rodney_Dangerfield> <Rover_Dangerfield>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Cliff_Robertson> <created> <J._W._Coop> <Cliff_Robertson> <produced> <J._W._Coop> => <Cliff_Robertson> <actedIn> <J._W._Coop>	<Cliff_Robertson> <J._W._Coop>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Martin_Lawrence> <created> <You_So_Crazy> <Martin_Lawrence> <produced> <You_So_Crazy> => <Martin_Lawrence> <actedIn> <You_So_Crazy>	<Martin_Lawrence> <You_So_Crazy>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Artie_Lange> <created> <Artie_Lange's_Beer_League> <Artie_Lange> <produced> <Artie_Lange's_Beer_League> => <Artie_Lange> <actedIn> <Artie_Lange's_Beer_League>	<Artie_Lange's_Beer_League> <Artie_Lange>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Robin_Williams> <created> <Mrs._Doubtfire> <Robin_Williams> <produced> <Mrs._Doubtfire> => <Robin_Williams> <actedIn> <Mrs._Doubtfire>	<Robin_Williams> <Mrs._Doubtfire>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Jerry_Seinfeld> <created> <Bee_Movie> <Jerry_Seinfeld> <produced> <Bee_Movie> => <Jerry_Seinfeld> <actedIn> <Bee_Movie>	<Jerry_Seinfeld> <Bee_Movie>	<created> <actedIn> <produced>
?a <created> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Eddie_Griffin> <created> <Dysfunktional_Family> <Eddie_Griffin> <produced> <Dysfunktional_Family> => <Eddie_Griffin> <actedIn> <Dysfunktional_Family>	<Eddie_Griffin> <Dysfunktional_Family>	<created> <actedIn> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Quentin_Tarantino> <directed> <My_Best_Friend's_Birthday> <Quentin_Tarantino> <produced> <My_Best_Friend's_Birthday> => <Quentin_Tarantino> <actedIn> <My_Best_Friend's_Birthday>	<Quentin_Tarantino> <My_Best_Friend's_Birthday>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Emilio_Estevez> <directed> <The_War_at_Home_(film)> <Emilio_Estevez> <produced> <The_War_at_Home_(film)> => <Emilio_Estevez> <actedIn> <The_War_at_Home_(film)>	<The_War_at_Home_(film)> <Emilio_Estevez>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Palito_Ortega> <directed> <El_Tío_Disparate> <Palito_Ortega> <produced> <El_Tío_Disparate> => <Palito_Ortega> <actedIn> <El_Tío_Disparate>	<Palito_Ortega> <El_Tío_Disparate>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Warren_Beatty> <directed> <Dick_Tracy_(1990_film)> <Warren_Beatty> <produced> <Dick_Tracy_(1990_film)> => <Warren_Beatty> <actedIn> <Dick_Tracy_(1990_film)>	<Dick_Tracy_(1990_film)> <Warren_Beatty>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Warren_Beatty> <directed> <Bulworth> <Warren_Beatty> <produced> <Bulworth> => <Warren_Beatty> <actedIn> <Bulworth>	<Bulworth> <Warren_Beatty>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Warren_Beatty> <directed> <Reds_(film)> <Warren_Beatty> <produced> <Reds_(film)> => <Warren_Beatty> <actedIn> <Reds_(film)>	<Reds_(film)> <Warren_Beatty>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Warren_Beatty> <directed> <Heaven_Can_Wait_(1978_film)> <Warren_Beatty> <produced> <Heaven_Can_Wait_(1978_film)> => <Warren_Beatty> <actedIn> <Heaven_Can_Wait_(1978_film)>	<Heaven_Can_Wait_(1978_film)> <Warren_Beatty>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Kenneth_Branagh> <directed> <Peter's_Friends> <Kenneth_Branagh> <produced> <Peter's_Friends> => <Kenneth_Branagh> <actedIn> <Peter's_Friends>	<Peter's_Friends> <Kenneth_Branagh>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Kenneth_Branagh> <directed> <Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh> <produced> <Love's_Labour's_Lost_(2000_film)> => <Kenneth_Branagh> <actedIn> <Love's_Labour's_Lost_(2000_film)>	<Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Cliff_Robertson> <directed> <J._W._Coop> <Cliff_Robertson> <produced> <J._W._Coop> => <Cliff_Robertson> <actedIn> <J._W._Coop>	<Cliff_Robertson> <J._W._Coop>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Chris_Rock> <directed> <I_Think_I_Love_My_Wife> <Chris_Rock> <produced> <I_Think_I_Love_My_Wife> => <Chris_Rock> <actedIn> <I_Think_I_Love_My_Wife>	<Chris_Rock> <I_Think_I_Love_My_Wife>	<actedIn> <directed> <produced>
?a <directed> ?b ?a <produced> ?b => ?a <actedIn> ?b	<Sunil_Dutt> <directed> <Reshma_Aur_Shera> <Sunil_Dutt> <produced> <Reshma_Aur_Shera> => <Sunil_Dutt> <actedIn> <Reshma_Aur_Shera>	<Reshma_Aur_Shera> <Sunil_Dutt>	<actedIn> <directed> <produced>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Quentin_Tarantino> <created> <My_Best_Friend's_Birthday> <Quentin_Tarantino> <directed> <My_Best_Friend's_Birthday> => <Quentin_Tarantino> <actedIn> <My_Best_Friend's_Birthday>	<Quentin_Tarantino> <My_Best_Friend's_Birthday>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Al_Pacino> <created> <Looking_for_Richard> <Al_Pacino> <directed> <Looking_for_Richard> => <Al_Pacino> <actedIn> <Looking_for_Richard>	<Al_Pacino> <Looking_for_Richard>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<M._Night_Shyamalan> <created> <Praying_with_Anger> <M._Night_Shyamalan> <directed> <Praying_with_Anger> => <M._Night_Shyamalan> <actedIn> <Praying_with_Anger>	<M._Night_Shyamalan> <Praying_with_Anger>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Abel_Gance> <created> <End_of_the_World_(1931_film)> <Abel_Gance> <directed> <End_of_the_World_(1931_film)> => <Abel_Gance> <actedIn> <End_of_the_World_(1931_film)>	<End_of_the_World_(1931_film)> <Abel_Gance>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Jill_Hennessy> <created> <The_Acting_Class> <Jill_Hennessy> <directed> <The_Acting_Class> => <Jill_Hennessy> <actedIn> <The_Acting_Class>	<The_Acting_Class> <Jill_Hennessy>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Craig_Ferguson> <created> <I'll_Be_There_(film)> <Craig_Ferguson> <directed> <I'll_Be_There_(film)> => <Craig_Ferguson> <actedIn> <I'll_Be_There_(film)>	<I'll_Be_There_(film)> <Craig_Ferguson>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Yılmaz_Güney> <created> <Zavallılar> <Yılmaz_Güney> <directed> <Zavallılar> => <Yılmaz_Güney> <actedIn> <Zavallılar>	<Yılmaz_Güney> <Zavallılar>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Palito_Ortega> <created> <El_Tío_Disparate> <Palito_Ortega> <directed> <El_Tío_Disparate> => <Palito_Ortega> <actedIn> <El_Tío_Disparate>	<Palito_Ortega> <El_Tío_Disparate>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Alex_Chandon> <created> <Bad_Karma_(1991_film)> <Alex_Chandon> <directed> <Bad_Karma_(1991_film)> => <Alex_Chandon> <actedIn> <Bad_Karma_(1991_film)>	<Bad_Karma_(1991_film)> <Alex_Chandon>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Alex_Chandon> <created> <Chainsaw_Scumfuck> <Alex_Chandon> <directed> <Chainsaw_Scumfuck> => <Alex_Chandon> <actedIn> <Chainsaw_Scumfuck>	<Chainsaw_Scumfuck> <Alex_Chandon>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Warren_Beatty> <created> <Bulworth> <Warren_Beatty> <directed> <Bulworth> => <Warren_Beatty> <actedIn> <Bulworth>	<Bulworth> <Warren_Beatty>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Warren_Beatty> <created> <Reds_(film)> <Warren_Beatty> <directed> <Reds_(film)> => <Warren_Beatty> <actedIn> <Reds_(film)>	<Reds_(film)> <Warren_Beatty>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Warren_Beatty> <created> <Heaven_Can_Wait_(1978_film)> <Warren_Beatty> <directed> <Heaven_Can_Wait_(1978_film)> => <Warren_Beatty> <actedIn> <Heaven_Can_Wait_(1978_film)>	<Heaven_Can_Wait_(1978_film)> <Warren_Beatty>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Kenneth_Branagh> <created> <Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh> <directed> <Love's_Labour's_Lost_(2000_film)> => <Kenneth_Branagh> <actedIn> <Love's_Labour's_Lost_(2000_film)>	<Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Kenneth_Branagh> <created> <Henry_V_(1989_film)> <Kenneth_Branagh> <directed> <Henry_V_(1989_film)> => <Kenneth_Branagh> <actedIn> <Henry_V_(1989_film)>	<Henry_V_(1989_film)> <Kenneth_Branagh>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Cliff_Robertson> <created> <J._W._Coop> <Cliff_Robertson> <directed> <J._W._Coop> => <Cliff_Robertson> <actedIn> <J._W._Coop>	<Cliff_Robertson> <J._W._Coop>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Alan_Alda> <created> <Sweet_Liberty> <Alan_Alda> <directed> <Sweet_Liberty> => <Alan_Alda> <actedIn> <Sweet_Liberty>	<Sweet_Liberty> <Alan_Alda>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Alan_Alda> <created> <The_Four_Seasons_(film)> <Alan_Alda> <directed> <The_Four_Seasons_(film)> => <Alan_Alda> <actedIn> <The_Four_Seasons_(film)>	<Alan_Alda> <The_Four_Seasons_(film)>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Marty_Feldman> <created> <In_God_We_Tru$t> <Marty_Feldman> <directed> <In_God_We_Tru$t> => <Marty_Feldman> <actedIn> <In_God_We_Tru$t>	<Marty_Feldman> <In_God_We_Tru$t>	<created> <directed> <actedIn>
?a <created> ?b ?a <directed> ?b => ?a <actedIn> ?b	<Maija_DiGiorgio> <created> <Bitter_Jester> <Maija_DiGiorgio> <directed> <Bitter_Jester> => <Maija_DiGiorgio> <actedIn> <Bitter_Jester>	<Maija_DiGiorgio> <Bitter_Jester>	<created> <directed> <actedIn>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duke_Alexander_Alexandrovich_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duke_Alexander_Alexandrovich_of_Russia>	<Grand_Duke_Alexander_Alexandrovich_of_Russia> <Alexander_III_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duke_George_Alexandrovich_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duke_George_Alexandrovich_of_Russia>	<Alexander_III_of_Russia> <Grand_Duke_George_Alexandrovich_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duke_Michael_Alexandrovich_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duke_Michael_Alexandrovich_of_Russia>	<Alexander_III_of_Russia> <Grand_Duke_Michael_Alexandrovich_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duchess_Xenia_Alexandrovna_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duchess_Xenia_Alexandrovna_of_Russia>	<Alexander_III_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <Grand_Duchess_Xenia_Alexandrovna_of_Russia>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duchess_Olga_Alexandrovna_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duchess_Olga_Alexandrovna_of_Russia>	<Alexander_III_of_Russia> <Grand_Duchess_Olga_Alexandrovna_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Nicholas_II_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <isMarriedTo> <Alexander_III_of_Russia> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Nicholas_II_of_Russia>	<Alexander_III_of_Russia> <Maria_Feodorovna_(Dagmar_of_Denmark)> <Nicholas_II_of_Russia>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Nicholas_Alexandrovich,_Tsarevich_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Nicholas_Alexandrovich,_Tsarevich_of_Russia>	<Nicholas_Alexandrovich,_Tsarevich_of_Russia> <Alexander_II_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duke_Alexei_Alexandrovich_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duke_Alexei_Alexandrovich_of_Russia>	<Grand_Duke_Alexei_Alexandrovich_of_Russia> <Alexander_II_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duke_Sergei_Alexandrovich_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duke_Sergei_Alexandrovich_of_Russia>	<Maria_Alexandrovna_(Marie_of_Hesse)> <Alexander_II_of_Russia> <Grand_Duke_Sergei_Alexandrovich_of_Russia>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duke_Vladimir_Alexandrovich_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duke_Vladimir_Alexandrovich_of_Russia>	<Grand_Duke_Vladimir_Alexandrovich_of_Russia> <Alexander_II_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duchess_Maria_Alexandrovna_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duchess_Maria_Alexandrovna_of_Russia>	<Maria_Alexandrovna_(Marie_of_Hesse)> <Alexander_II_of_Russia> <Grand_Duchess_Maria_Alexandrovna_of_Russia>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duchess_Alexandra_Alexandrovna_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duchess_Alexandra_Alexandrovna_of_Russia>	<Maria_Alexandrovna_(Marie_of_Hesse)> <Alexander_II_of_Russia> <Grand_Duchess_Alexandra_Alexandrovna_of_Russia>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Alexander_II_of_Russia> <hasChild> <Grand_Duke_Paul_Alexandrovich_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)> <isMarriedTo> <Alexander_II_of_Russia> => <Maria_Alexandrovna_(Marie_of_Hesse)> <hasChild> <Grand_Duke_Paul_Alexandrovich_of_Russia>	<Grand_Duke_Paul_Alexandrovich_of_Russia> <Alexander_II_of_Russia> <Maria_Alexandrovna_(Marie_of_Hesse)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Afonso_I_of_Portugal> <hasChild> <Mafalda_of_Portugal_(1149–1160)> <Maud_of_Savoy> <isMarriedTo> <Afonso_I_of_Portugal> => <Maud_of_Savoy> <hasChild> <Mafalda_of_Portugal_(1149–1160)>	<Maud_of_Savoy> <Mafalda_of_Portugal_(1149–1160)> <Afonso_I_of_Portugal>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Afonso_I_of_Portugal> <hasChild> <Sancho_I_of_Portugal> <Maud_of_Savoy> <isMarriedTo> <Afonso_I_of_Portugal> => <Maud_of_Savoy> <hasChild> <Sancho_I_of_Portugal>	<Maud_of_Savoy> <Sancho_I_of_Portugal> <Afonso_I_of_Portugal>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<John_Wayne> <hasChild> <Patrick_Wayne> <Josephine_Wayne> <isMarriedTo> <John_Wayne> => <Josephine_Wayne> <hasChild> <Patrick_Wayne>	<Josephine_Wayne> <Patrick_Wayne> <John_Wayne>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<John_Wayne> <hasChild> <Michael_Wayne> <Josephine_Wayne> <isMarriedTo> <John_Wayne> => <Josephine_Wayne> <hasChild> <Michael_Wayne>	<Josephine_Wayne> <Michael_Wayne> <John_Wayne>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <Marie_I,_Countess_of_Boulogne> <Matilda_of_Boulogne> <isMarriedTo> <Stephen_of_England> => <Matilda_of_Boulogne> <hasChild> <Marie_I,_Countess_of_Boulogne>	<Stephen_of_England> <Matilda_of_Boulogne> <Marie_I,_Countess_of_Boulogne>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <William_I,_Count_of_Boulogne> <Matilda_of_Boulogne> <isMarriedTo> <Stephen_of_England> => <Matilda_of_Boulogne> <hasChild> <William_I,_Count_of_Boulogne>	<Stephen_of_England> <William_I,_Count_of_Boulogne> <Matilda_of_Boulogne>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <Eustace_IV,_Count_of_Boulogne> <Matilda_of_Boulogne> <isMarriedTo> <Stephen_of_England> => <Matilda_of_Boulogne> <hasChild> <Eustace_IV,_Count_of_Boulogne>	<Stephen_of_England> <Matilda_of_Boulogne> <Eustace_IV,_Count_of_Boulogne>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Warren_G._Harding> <hasChild> <Marshall_Eugene_DeWolfe> <Florence_Harding> <isMarriedTo> <Warren_G._Harding> => <Florence_Harding> <hasChild> <Marshall_Eugene_DeWolfe>	<Marshall_Eugene_DeWolfe> <Warren_G._Harding> <Florence_Harding>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Francis_II_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Francis_II_of_France>	<Catherine_de'_Medici> <Henry_II_of_France> <Francis_II_of_France>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Claude_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Claude_of_Valois>	<Catherine_de'_Medici> <Henry_II_of_France> <Claude_of_Valois>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Joan_of_Valois_(1556)> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Joan_of_Valois_(1556)>	<Catherine_de'_Medici> <Henry_II_of_France> <Joan_of_Valois_(1556)>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Henry_III_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Henry_III_of_France>	<Catherine_de'_Medici> <Henry_II_of_France> <Henry_III_of_France>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Francis,_Duke_of_Anjou> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Francis,_Duke_of_Anjou>	<Catherine_de'_Medici> <Henry_II_of_France> <Francis,_Duke_of_Anjou>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Margaret_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Margaret_of_Valois>	<Catherine_de'_Medici> <Henry_II_of_France> <Margaret_of_Valois>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Charles_IX_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Charles_IX_of_France>	<Catherine_de'_Medici> <Henry_II_of_France> <Charles_IX_of_France>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Elisabeth_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Henry_II_of_France> <hasChild> <Elisabeth_of_Valois>	<Catherine_de'_Medici> <Henry_II_of_France> <Elisabeth_of_Valois>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Matilda_of_Habsburg> <Gertrude_of_Hohenburg> <isMarriedTo> <Rudolph_I_of_Germany> => <Gertrude_of_Hohenburg> <hasChild> <Matilda_of_Habsburg>	<Matilda_of_Habsburg> <Gertrude_of_Hohenburg> <Rudolph_I_of_Germany>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Albert_I_of_Germany> <Gertrude_of_Hohenburg> <isMarriedTo> <Rudolph_I_of_Germany> => <Gertrude_of_Hohenburg> <hasChild> <Albert_I_of_Germany>	<Albert_I_of_Germany> <Gertrude_of_Hohenburg> <Rudolph_I_of_Germany>	<isMarriedTo> <hasChild>
?f <hasChild> ?b ?a <isMarriedTo> ?f => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Judith_of_Habsburg> <Gertrude_of_Hohenburg> <isMarriedTo> <Rudolph_I_of_Germany> => <Gertrude_of_Hohenburg> <hasChild> <Judith_of_Habsburg>	<Gertrude_of_Hohenburg> <Judith_of_Habsburg> <Rudolph_I_of_Germany>	<isMarriedTo> <hasChild>
