RULE	EXAMPLE	ENTITIES	RELATIONS
?f <hasCapital> ?b ?a <isCitizenOf> ?f => ?a <diedIn> ?b	<France> <hasCapital> <Paris> <Joseph_Babinski> <isCitizenOf> <France> => <Joseph_Babinski> <diedIn> <Paris>	<Paris> <France> <Joseph_Babinski>	<diedIn> <hasCapital> <isCitizenOf>
?e <diedIn> ?b ?e <influences> ?a => ?a <diedIn> ?b	<Liang_Qichao> <diedIn> <Beijing> <Liang_Qichao> <influences> <Wang_Li_(linguist)> => <Wang_Li_(linguist)> <diedIn> <Beijing>	<Beijing> <Liang_Qichao> <Wang_Li_(linguist)>	<diedIn> <influences>
?e <diedIn> ?b ?e <influences> ?a => ?a <diedIn> ?b	<Liang_Qichao> <diedIn> <Beijing> <Liang_Qichao> <influences> <Guangxu_Emperor> => <Guangxu_Emperor> <diedIn> <Beijing>	<Beijing> <Guangxu_Emperor> <Liang_Qichao>	<diedIn> <influences>
?e <diedIn> ?b ?e <influences> ?a => ?a <diedIn> ?b	<Liang_Sicheng> <diedIn> <Beijing> <Liang_Sicheng> <influences> <Lin_Huiyin> => <Lin_Huiyin> <diedIn> <Beijing>	<Liang_Sicheng> <Beijing> <Lin_Huiyin>	<diedIn> <influences>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Amitabh_Bachchan> <hasWonPrize> <Filmfare_Awards> <Jaya_Bachchan> <isMarriedTo> <Amitabh_Bachchan> => <Jaya_Bachchan> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Jaya_Bachchan> <Amitabh_Bachchan>	<isMarriedTo> <hasWonPrize>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Emma_Thompson> <hasWonPrize> <Emmy_Award> <Kenneth_Branagh> <isMarriedTo> <Emma_Thompson> => <Kenneth_Branagh> <hasWonPrize> <Emmy_Award>	<Kenneth_Branagh> <Emma_Thompson> <Emmy_Award>	<isMarriedTo> <hasWonPrize>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Kenneth_Branagh> <hasWonPrize> <Emmy_Award> <Emma_Thompson> <isMarriedTo> <Kenneth_Branagh> => <Emma_Thompson> <hasWonPrize> <Emmy_Award>	<Emma_Thompson> <Kenneth_Branagh> <Emmy_Award>	<isMarriedTo> <hasWonPrize>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Sunil_Dutt> <hasWonPrize> <Filmfare_Awards> <Nargis> <isMarriedTo> <Sunil_Dutt> => <Nargis> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Nargis> <Sunil_Dutt>	<isMarriedTo> <hasWonPrize>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Jaya_Bachchan> <hasWonPrize> <Filmfare_Awards> <Amitabh_Bachchan> <isMarriedTo> <Jaya_Bachchan> => <Amitabh_Bachchan> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Jaya_Bachchan> <Amitabh_Bachchan>	<isMarriedTo> <hasWonPrize>
?f <hasWonPrize> ?b ?a <isMarriedTo> ?f => ?a <hasWonPrize> ?b	<Johnny_Cash> <hasWonPrize> <Grammy_Award> <June_Carter_Cash> <isMarriedTo> <Johnny_Cash> => <June_Carter_Cash> <hasWonPrize> <Grammy_Award>	<June_Carter_Cash> <Grammy_Award> <Johnny_Cash>	<isMarriedTo> <hasWonPrize>
?a <hasChild> ?f ?f <hasWonPrize> ?b => ?a <hasWonPrize> ?b	<Nargis> <hasChild> <Sanjay_Dutt> <Sanjay_Dutt> <hasWonPrize> <Filmfare_Awards> => <Nargis> <hasWonPrize> <Filmfare_Awards>	<Sanjay_Dutt> <Nargis> <Filmfare_Awards>	<hasChild> <hasWonPrize>
?a <hasChild> ?f ?f <hasWonPrize> ?b => ?a <hasWonPrize> ?b	<Sunil_Dutt> <hasChild> <Sanjay_Dutt> <Sanjay_Dutt> <hasWonPrize> <Filmfare_Awards> => <Sunil_Dutt> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Sanjay_Dutt> <Sunil_Dutt>	<hasChild> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Philip_Roth> <hasWonPrize> <Pulitzer_Prize_for_Fiction> <John_Updike> <influences> <Philip_Roth> => <John_Updike> <hasWonPrize> <Pulitzer_Prize_for_Fiction>	<Philip_Roth> <John_Updike> <Pulitzer_Prize_for_Fiction>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Philip_Roth> <hasWonPrize> <National_Book_Award> <John_Updike> <influences> <Philip_Roth> => <John_Updike> <hasWonPrize> <National_Book_Award>	<Philip_Roth> <John_Updike> <National_Book_Award>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Chris_Rock> <hasWonPrize> <Grammy_Award> <Eddie_Murphy> <influences> <Chris_Rock> => <Eddie_Murphy> <hasWonPrize> <Grammy_Award>	<Eddie_Murphy> <Grammy_Award> <Chris_Rock>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Chris_Rock> <hasWonPrize> <Grammy_Award> <Rodney_Dangerfield> <influences> <Chris_Rock> => <Rodney_Dangerfield> <hasWonPrize> <Grammy_Award>	<Grammy_Award> <Chris_Rock> <Rodney_Dangerfield>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Richard_Ford> <hasWonPrize> <Pulitzer_Prize_for_Fiction> <John_Updike> <influences> <Richard_Ford> => <John_Updike> <hasWonPrize> <Pulitzer_Prize_for_Fiction>	<John_Updike> <Richard_Ford> <Pulitzer_Prize_for_Fiction>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Jon_Stewart> <hasWonPrize> <Emmy_Award> <David_Letterman> <influences> <Jon_Stewart> => <David_Letterman> <hasWonPrize> <Emmy_Award>	<Emmy_Award> <Jon_Stewart> <David_Letterman>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Abdus_Salam> <hasWonPrize> <Nishan-e-Imtiaz> <Riazuddin_(physicist)> <influences> <Abdus_Salam> => <Riazuddin_(physicist)> <hasWonPrize> <Nishan-e-Imtiaz>	<Riazuddin_(physicist)> <Nishan-e-Imtiaz> <Abdus_Salam>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Lorrie_Moore> <hasWonPrize> <O._Henry_Award> <John_Updike> <influences> <Lorrie_Moore> => <John_Updike> <hasWonPrize> <O._Henry_Award>	<O._Henry_Award> <Lorrie_Moore> <John_Updike>	<influences> <hasWonPrize>
?f <hasWonPrize> ?b ?a <influences> ?f => ?a <hasWonPrize> ?b	<Conan_O'Brien> <hasWonPrize> <Emmy_Award> <David_Letterman> <influences> <Conan_O'Brien> => <David_Letterman> <hasWonPrize> <Emmy_Award>	<Emmy_Award> <Conan_O'Brien> <David_Letterman>	<influences> <hasWonPrize>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Almanzo_Wilder> <diedIn> <Mansfield,_Missouri> <Almanzo_Wilder> <isMarriedTo> <Laura_Ingalls_Wilder> => <Laura_Ingalls_Wilder> <diedIn> <Mansfield,_Missouri>	<Almanzo_Wilder> <Mansfield,_Missouri> <Laura_Ingalls_Wilder>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Caroline_Ingalls> <diedIn> <De_Smet,_South_Dakota> <Caroline_Ingalls> <isMarriedTo> <Charles_Ingalls> => <Charles_Ingalls> <diedIn> <De_Smet,_South_Dakota>	<De_Smet,_South_Dakota> <Charles_Ingalls> <Caroline_Ingalls>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Ann_Smith_Franklin> <diedIn> <Newport,_Rhode_Island> <Ann_Smith_Franklin> <isMarriedTo> <James_Franklin_(printer)> => <James_Franklin_(printer)> <diedIn> <Newport,_Rhode_Island>	<Newport,_Rhode_Island> <James_Franklin_(printer)> <Ann_Smith_Franklin>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Véra_Clouzot> <diedIn> <Paris> <Véra_Clouzot> <isMarriedTo> <Henri-Georges_Clouzot> => <Henri-Georges_Clouzot> <diedIn> <Paris>	<Véra_Clouzot> <Paris> <Henri-Georges_Clouzot>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Countess_Ina_Marie_von_Bassewitz> <diedIn> <Munich> <Countess_Ina_Marie_von_Bassewitz> <isMarriedTo> <Prince_Oskar_of_Prussia> => <Prince_Oskar_of_Prussia> <diedIn> <Munich>	<Prince_Oskar_of_Prussia> <Countess_Ina_Marie_von_Bassewitz> <Munich>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Princess_Marie_of_Orléans_(1865–1909)> <diedIn> <Copenhagen> <Princess_Marie_of_Orléans_(1865–1909)> <isMarriedTo> <Prince_Valdemar_of_Denmark> => <Prince_Valdemar_of_Denmark> <diedIn> <Copenhagen>	<Copenhagen> <Prince_Valdemar_of_Denmark> <Princess_Marie_of_Orléans_(1865–1909)>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Marga_Barbu> <diedIn> <Bucharest> <Marga_Barbu> <isMarriedTo> <Eugen_Barbu> => <Eugen_Barbu> <diedIn> <Bucharest>	<Eugen_Barbu> <Bucharest> <Marga_Barbu>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Alexandra_Feodorovna_(Alix_of_Hesse)> <diedIn> <Yekaterinburg> <Alexandra_Feodorovna_(Alix_of_Hesse)> <isMarriedTo> <Nicholas_II_of_Russia> => <Nicholas_II_of_Russia> <diedIn> <Yekaterinburg>	<Yekaterinburg> <Alexandra_Feodorovna_(Alix_of_Hesse)> <Nicholas_II_of_Russia>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Henri-Georges_Clouzot> <diedIn> <Paris> <Henri-Georges_Clouzot> <isMarriedTo> <Véra_Clouzot> => <Véra_Clouzot> <diedIn> <Paris>	<Véra_Clouzot> <Paris> <Henri-Georges_Clouzot>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Charles_Ingalls> <diedIn> <De_Smet,_South_Dakota> <Charles_Ingalls> <isMarriedTo> <Caroline_Ingalls> => <Caroline_Ingalls> <diedIn> <De_Smet,_South_Dakota>	<De_Smet,_South_Dakota> <Caroline_Ingalls> <Charles_Ingalls>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Liang_Sicheng> <diedIn> <Beijing> <Liang_Sicheng> <isMarriedTo> <Lin_Huiyin> => <Lin_Huiyin> <diedIn> <Beijing>	<Liang_Sicheng> <Beijing> <Lin_Huiyin>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Prince_Valdemar_of_Denmark> <diedIn> <Copenhagen> <Prince_Valdemar_of_Denmark> <isMarriedTo> <Princess_Marie_of_Orléans_(1865–1909)> => <Princess_Marie_of_Orléans_(1865–1909)> <diedIn> <Copenhagen>	<Copenhagen> <Prince_Valdemar_of_Denmark> <Princess_Marie_of_Orléans_(1865–1909)>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<Lin_Huiyin> <diedIn> <Beijing> <Lin_Huiyin> <isMarriedTo> <Liang_Sicheng> => <Liang_Sicheng> <diedIn> <Beijing>	<Liang_Sicheng> <Beijing> <Lin_Huiyin>	<diedIn> <isMarriedTo>
?e <diedIn> ?b ?e <isMarriedTo> ?a => ?a <diedIn> ?b	<James_Franklin_(printer)> <diedIn> <Newport,_Rhode_Island> <James_Franklin_(printer)> <isMarriedTo> <Ann_Smith_Franklin> => <Ann_Smith_Franklin> <diedIn> <Newport,_Rhode_Island>	<James_Franklin_(printer)> <Newport,_Rhode_Island> <Ann_Smith_Franklin>	<diedIn> <isMarriedTo>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<Amitabh_Bachchan> <hasWonPrize> <Filmfare_Awards> <Amitabh_Bachchan> <isMarriedTo> <Jaya_Bachchan> => <Jaya_Bachchan> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Jaya_Bachchan> <Amitabh_Bachchan>	<isMarriedTo> <hasWonPrize>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<Emma_Thompson> <hasWonPrize> <Emmy_Award> <Emma_Thompson> <isMarriedTo> <Kenneth_Branagh> => <Kenneth_Branagh> <hasWonPrize> <Emmy_Award>	<Kenneth_Branagh> <Emma_Thompson> <Emmy_Award>	<isMarriedTo> <hasWonPrize>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<June_Carter_Cash> <hasWonPrize> <Grammy_Award> <June_Carter_Cash> <isMarriedTo> <Johnny_Cash> => <Johnny_Cash> <hasWonPrize> <Grammy_Award>	<June_Carter_Cash> <Grammy_Award> <Johnny_Cash>	<isMarriedTo> <hasWonPrize>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<Nargis> <hasWonPrize> <Filmfare_Awards> <Nargis> <isMarriedTo> <Sunil_Dutt> => <Sunil_Dutt> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Nargis> <Sunil_Dutt>	<isMarriedTo> <hasWonPrize>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<Kenneth_Branagh> <hasWonPrize> <Emmy_Award> <Kenneth_Branagh> <isMarriedTo> <Emma_Thompson> => <Emma_Thompson> <hasWonPrize> <Emmy_Award>	<Emma_Thompson> <Kenneth_Branagh> <Emmy_Award>	<isMarriedTo> <hasWonPrize>
?e <hasWonPrize> ?b ?e <isMarriedTo> ?a => ?a <hasWonPrize> ?b	<Jaya_Bachchan> <hasWonPrize> <Filmfare_Awards> <Jaya_Bachchan> <isMarriedTo> <Amitabh_Bachchan> => <Amitabh_Bachchan> <hasWonPrize> <Filmfare_Awards>	<Filmfare_Awards> <Jaya_Bachchan> <Amitabh_Bachchan>	<isMarriedTo> <hasWonPrize>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Quentin_Tarantino> <actedIn> <From_Dusk_till_Dawn> <Quentin_Tarantino> <created> <From_Dusk_till_Dawn> => <Quentin_Tarantino> <produced> <From_Dusk_till_Dawn>	<Quentin_Tarantino> <From_Dusk_till_Dawn>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Quentin_Tarantino> <actedIn> <My_Best_Friend's_Birthday> <Quentin_Tarantino> <created> <My_Best_Friend's_Birthday> => <Quentin_Tarantino> <produced> <My_Best_Friend's_Birthday>	<Quentin_Tarantino> <My_Best_Friend's_Birthday>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Kamal_Haasan> <actedIn> <Thevar_Magan> <Kamal_Haasan> <created> <Thevar_Magan> => <Kamal_Haasan> <produced> <Thevar_Magan>	<Thevar_Magan> <Kamal_Haasan>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Palito_Ortega> <actedIn> <El_Tío_Disparate> <Palito_Ortega> <created> <El_Tío_Disparate> => <Palito_Ortega> <produced> <El_Tío_Disparate>	<Palito_Ortega> <El_Tío_Disparate>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Paul_Spence> <actedIn> <FUBAR_(film)> <Paul_Spence> <created> <FUBAR_(film)> => <Paul_Spence> <produced> <FUBAR_(film)>	<FUBAR_(film)> <Paul_Spence>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Paul_Spence> <actedIn> <FUBAR_2_(film)> <Paul_Spence> <created> <FUBAR_2_(film)> => <Paul_Spence> <produced> <FUBAR_2_(film)>	<FUBAR_2_(film)> <Paul_Spence>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Harry_Enfield> <actedIn> <Kevin_&_Perry_Go_Large> <Harry_Enfield> <created> <Kevin_&_Perry_Go_Large> => <Harry_Enfield> <produced> <Kevin_&_Perry_Go_Large>	<Harry_Enfield> <Kevin_&_Perry_Go_Large>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Warren_Beatty> <actedIn> <Bulworth> <Warren_Beatty> <created> <Bulworth> => <Warren_Beatty> <produced> <Bulworth>	<Bulworth> <Warren_Beatty>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Warren_Beatty> <actedIn> <Heaven_Can_Wait_(1978_film)> <Warren_Beatty> <created> <Heaven_Can_Wait_(1978_film)> => <Warren_Beatty> <produced> <Heaven_Can_Wait_(1978_film)>	<Warren_Beatty> <Heaven_Can_Wait_(1978_film)>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Warren_Beatty> <actedIn> <Reds_(film)> <Warren_Beatty> <created> <Reds_(film)> => <Warren_Beatty> <produced> <Reds_(film)>	<Reds_(film)> <Warren_Beatty>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Warren_Beatty> <actedIn> <Love_Affair_(1994_film)> <Warren_Beatty> <created> <Love_Affair_(1994_film)> => <Warren_Beatty> <produced> <Love_Affair_(1994_film)>	<Warren_Beatty> <Love_Affair_(1994_film)>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Kenneth_Branagh> <actedIn> <Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh> <created> <Love's_Labour's_Lost_(2000_film)> => <Kenneth_Branagh> <produced> <Love's_Labour's_Lost_(2000_film)>	<Love's_Labour's_Lost_(2000_film)> <Kenneth_Branagh>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Madonna_(entertainer)> <actedIn> <I'm_Going_to_Tell_You_a_Secret> <Madonna_(entertainer)> <created> <I'm_Going_to_Tell_You_a_Secret> => <Madonna_(entertainer)> <produced> <I'm_Going_to_Tell_You_a_Secret>	<Madonna_(entertainer)> <I'm_Going_to_Tell_You_a_Secret>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Rodney_Dangerfield> <actedIn> <Rover_Dangerfield> <Rodney_Dangerfield> <created> <Rover_Dangerfield> => <Rodney_Dangerfield> <produced> <Rover_Dangerfield>	<Rodney_Dangerfield> <Rover_Dangerfield>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Cliff_Robertson> <actedIn> <J._W._Coop> <Cliff_Robertson> <created> <J._W._Coop> => <Cliff_Robertson> <produced> <J._W._Coop>	<J._W._Coop> <Cliff_Robertson>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Martin_Lawrence> <actedIn> <You_So_Crazy> <Martin_Lawrence> <created> <You_So_Crazy> => <Martin_Lawrence> <produced> <You_So_Crazy>	<Martin_Lawrence> <You_So_Crazy>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Artie_Lange> <actedIn> <Artie_Lange's_Beer_League> <Artie_Lange> <created> <Artie_Lange's_Beer_League> => <Artie_Lange> <produced> <Artie_Lange's_Beer_League>	<Artie_Lange's_Beer_League> <Artie_Lange>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Robin_Williams> <actedIn> <Mrs._Doubtfire> <Robin_Williams> <created> <Mrs._Doubtfire> => <Robin_Williams> <produced> <Mrs._Doubtfire>	<Robin_Williams> <Mrs._Doubtfire>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Jerry_Seinfeld> <actedIn> <Bee_Movie> <Jerry_Seinfeld> <created> <Bee_Movie> => <Jerry_Seinfeld> <produced> <Bee_Movie>	<Bee_Movie> <Jerry_Seinfeld>	<actedIn> <created> <produced>
?a <actedIn> ?b ?a <created> ?b => ?a <produced> ?b	<Eddie_Griffin> <actedIn> <Dysfunktional_Family> <Eddie_Griffin> <created> <Dysfunktional_Family> => <Eddie_Griffin> <produced> <Dysfunktional_Family>	<Eddie_Griffin> <Dysfunktional_Family>	<actedIn> <created> <produced>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Quentin_Tarantino> <created> <My_Best_Friend's_Birthday> <Quentin_Tarantino> <directed> <My_Best_Friend's_Birthday> => <Quentin_Tarantino> <produced> <My_Best_Friend's_Birthday>	<Quentin_Tarantino> <My_Best_Friend's_Birthday>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Ward_Kimball> <created> <Man_in_Space> <Ward_Kimball> <directed> <Man_in_Space> => <Ward_Kimball> <produced> <Man_in_Space>	<Ward_Kimball> <Man_in_Space>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Abel_Gance> <created> <Au_Secours!> <Abel_Gance> <directed> <Au_Secours!> => <Abel_Gance> <produced> <Au_Secours!>	<Au_Secours!> <Abel_Gance>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Abel_Gance> <created> <J'accuse!_(1938_film)> <Abel_Gance> <directed> <J'accuse!_(1938_film)> => <Abel_Gance> <produced> <J'accuse!_(1938_film)>	<J'accuse!_(1938_film)> <Abel_Gance>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Yılmaz_Güney> <created> <Yol> <Yılmaz_Güney> <directed> <Yol> => <Yılmaz_Güney> <produced> <Yol>	<Yol> <Yılmaz_Güney>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Palito_Ortega> <created> <El_Tío_Disparate> <Palito_Ortega> <directed> <El_Tío_Disparate> => <Palito_Ortega> <produced> <El_Tío_Disparate>	<Palito_Ortega> <El_Tío_Disparate>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Victor_Salva> <created> <Clownhouse> <Victor_Salva> <directed> <Clownhouse> => <Victor_Salva> <produced> <Clownhouse>	<Clownhouse> <Victor_Salva>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Andrew_Lane> <created> <Jake_Speed> <Andrew_Lane> <directed> <Jake_Speed> => <Andrew_Lane> <produced> <Jake_Speed>	<Andrew_Lane> <Jake_Speed>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Michael_Dowse> <created> <FUBAR_(film)> <Michael_Dowse> <directed> <FUBAR_(film)> => <Michael_Dowse> <produced> <FUBAR_(film)>	<Michael_Dowse> <FUBAR_(film)>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Michael_Dowse> <created> <FUBAR_2_(film)> <Michael_Dowse> <directed> <FUBAR_2_(film)> => <Michael_Dowse> <produced> <FUBAR_2_(film)>	<Michael_Dowse> <FUBAR_2_(film)>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Emilio_Fernández> <created> <La_Choca> <Emilio_Fernández> <directed> <La_Choca> => <Emilio_Fernández> <produced> <La_Choca>	<Emilio_Fernández> <La_Choca>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Jamil_Dehlavi> <created> <The_Blood_of_Hussain> <Jamil_Dehlavi> <directed> <The_Blood_of_Hussain> => <Jamil_Dehlavi> <produced> <The_Blood_of_Hussain>	<The_Blood_of_Hussain> <Jamil_Dehlavi>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Tony_Bui> <created> <Three_Seasons> <Tony_Bui> <directed> <Three_Seasons> => <Tony_Bui> <produced> <Three_Seasons>	<Tony_Bui> <Three_Seasons>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Jean-Pierre_Bekolo> <created> <Les_Saignantes> <Jean-Pierre_Bekolo> <directed> <Les_Saignantes> => <Jean-Pierre_Bekolo> <produced> <Les_Saignantes>	<Jean-Pierre_Bekolo> <Les_Saignantes>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Marshall_Brickman> <created> <The_Manhattan_Project_(film)> <Marshall_Brickman> <directed> <The_Manhattan_Project_(film)> => <Marshall_Brickman> <produced> <The_Manhattan_Project_(film)>	<The_Manhattan_Project_(film)> <Marshall_Brickman>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Bert_Haanstra> <created> <Alleman_(film)> <Bert_Haanstra> <directed> <Alleman_(film)> => <Bert_Haanstra> <produced> <Alleman_(film)>	<Bert_Haanstra> <Alleman_(film)>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Ali_Selim> <created> <Sweet_Land> <Ali_Selim> <directed> <Sweet_Land> => <Ali_Selim> <produced> <Sweet_Land>	<Sweet_Land> <Ali_Selim>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Román_Viñoly_Barreto> <created> <La_Bestia_debe_morir> <Román_Viñoly_Barreto> <directed> <La_Bestia_debe_morir> => <Román_Viñoly_Barreto> <produced> <La_Bestia_debe_morir>	<La_Bestia_debe_morir> <Román_Viñoly_Barreto>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Luis_Bayón_Herrera> <created> <Jettatore> <Luis_Bayón_Herrera> <directed> <Jettatore> => <Luis_Bayón_Herrera> <produced> <Jettatore>	<Jettatore> <Luis_Bayón_Herrera>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Dominique_Deruddere> <created> <Everybody's_Famous!> <Dominique_Deruddere> <directed> <Everybody's_Famous!> => <Dominique_Deruddere> <produced> <Everybody's_Famous!>	<Everybody's_Famous!> <Dominique_Deruddere>	<produced> <directed> <created>
?a <created> ?b ?a <directed> ?b => ?a <produced> ?b	<Saeed_Akhtar_Mirza> <created> <Mohan_Joshi_Hazir_Ho!> <Saeed_Akhtar_Mirza> <directed> <Mohan_Joshi_Hazir_Ho!> => <Saeed_Akhtar_Mirza> <produced> <Mohan_Joshi_Hazir_Ho!>	<Saeed_Akhtar_Mirza> <Mohan_Joshi_Hazir_Ho!>	<produced> <directed> <created>
